fiscal_year,quarter,master_project_code,tenure_category,employee_count,total_employees,percentage
2025,2,MHD398BS,9 - <12,1,5,20.0
2025,2,MHD398BS,>15,1,5,20.0
2025,2,MHD426BS,0 - <3,1,19,5.26
2025,2,MHD426BS,12 - <15,1,19,5.26
2025,2,MHD426BS,3 - <6,8,19,42.11
2025,2,MHD426BS,6 - <9,2,19,10.53
2025,2,MHD426BS,9 - <12,2,19,10.53
2025,2,MHD426BS,>15,5,19,26.32
2025,2,MHD430BS,12 - <15,1,5,20.0
2025,2,MHD430BS,3 - <6,2,5,40.0
2025,2,MHD430BS,9 - <12,1,5,20.0
2025,2,MHD430BS,Unknown,1,5,20.0
2025,2,MHD436BS,9 - <12,1,1,100.0
2025,2,MHD450BS,0 - <3,1,6,16.67
2025,2,MHD450BS,3 - <6,2,6,33.33
2025,2,MHD450BS,6 - <9,1,6,16.67
2025,2,MHD450BS,9 - <12,1,6,16.67
2025,2,MHD450BS,>15,1,6,16.67
2025,2,MHD455BS,12 - <15,2,19,10.53
2025,2,MHD455BS,3 - <6,5,19,26.32
2025,2,MHD455BS,6 - <9,2,19,10.53
2025,2,MHD455BS,9 - <12,3,19,15.79
2025,2,MHD455BS,>15,6,19,31.58
2025,2,MHD455BS,Unknown,1,19,5.26
2025,2,MHD456BS,3 - <6,3,6,50.0
2025,2,MHD456BS,6 - <9,1,6,16.67
2025,2,MHD456BS,9 - <12,1,6,16.67
2025,2,MHD456BS,>15,1,6,16.67
2025,2,MHEMEMH1,0 - <3,154,455,33.85
2025,2,MHEMEMH1,12 - <15,36,455,7.91
2025,2,MHEMEMH1,3 - <6,139,455,30.55
2025,2,MHEMEMH1,6 - <9,30,455,6.59
2025,2,MHEMEMH1,9 - <12,37,455,8.13
2025,2,MHEMEMH1,>15,57,455,12.53
2025,2,MHEMEMH1,Unknown,2,455,0.44
2025,2,MHHEBNST,3 - <6,9,12,75.0
2025,2,MHHEBNST,>15,3,12,25.0
2025,2,MHHEHYST,9 - <12,1,1,100.0
2025,2,MHHEHYSZ,0 - <3,1,4,25.0
2025,2,MHHEHYSZ,3 - <6,3,4,75.0
2025,2,MHHENOST,12 - <15,1,1,100.0
2025,2,MHHEPUSZ,3 - <6,1,2,50.0
2025,2,MHHEPUSZ,6 - <9,1,2,50.0
2025,2,ML017BAL,6 - <9,1,1,100.0
2025,2,ML1034VN,12 - <15,1,1,100.0
2025,2,ML109BAS,6 - <9,1,1,100.0
2025,2,ML1103PG,12 - <15,1,1,100.0
2025,2,ML1458AB,9 - <12,1,1,100.0
2025,2,ML188PBA,Unknown,1,1,100.0
2025,2,ML209BAP,6 - <9,1,1,100.0
2025,2,ML271OBA,3 - <6,1,1,100.0
2025,2,ML55TONN,9 - <12,1,1,100.0
2025,2,MLDC1039,>15,1,1,100.0
2025,2,MLDC1079,>15,1,1,100.0
2025,2,MLDC1095,12 - <15,1,1,100.0
2025,2,MLDCNE87,6 - <9,1,1,100.0
2025,2,MLEBHSTP,0 - <3,1,26,3.85
2025,2,MLEBHSTP,12 - <15,2,26,7.69
2025,2,MLEBHSTP,3 - <6,16,26,61.54
2025,2,MLEBHSTP,6 - <9,1,26,3.85
2025,2,MLEBHSTP,9 - <12,2,26,7.69
2025,2,MLEBHSTP,>15,3,26,11.54
2025,2,MLEBHSTP,Unknown,1,26,3.85
2025,2,MLED2STP,0 - <3,1,8,12.5
2025,2,MLED2STP,3 - <6,7,8,87.5
2025,2,MLENRSTP,6 - <9,1,3,33.33
2025,2,MLENRSTP,9 - <12,1,3,33.33
2025,2,MLENRSTP,>15,1,3,33.33
2025,2,MLHIESTP,12 - <15,1,1,100.0
2025,2,MLOFBBSP,0 - <3,1,5,20.0
2025,2,MLOFBBSP,3 - <6,1,5,20.0
2025,2,MLOFBBSP,6 - <9,2,5,40.0
2025,2,MLOFBBSP,Unknown,1,5,20.0
2025,2,MLONHCP2,0 - <3,1,11,9.09
2025,2,MLONHCP2,12 - <15,2,11,18.18
2025,2,MLONHCP2,3 - <6,3,11,27.27
2025,2,MLONHCP2,6 - <9,1,11,9.09
2025,2,MLONHCP2,>15,2,11,18.18
2025,2,MLONHCP2,Unknown,2,11,18.18
2025,2,MLRWDBSP,>15,1,1,100.0
2025,2,MLTMFSTP,0 - <3,1,2,50.0
2025,2,MLTMFSTP,6 - <9,1,2,50.0
2025,2,MLTMOSTP,>15,1,1,100.0
2025,2,MO1310B2,3 - <6,1,1,100.0
2025,2,MOAMBPMM,0 - <3,2,22,9.09
2025,2,MOAMBPMM,3 - <6,9,22,40.91
2025,2,MOAMBPMM,6 - <9,6,22,27.27
2025,2,MOAMBPMM,9 - <12,2,22,9.09
2025,2,MOAMBPMM,>15,3,22,13.64
2025,2,MOBAOBI2,0 - <3,1,2,50.0
2025,2,MOBAOBI2,>15,1,2,50.0
2025,2,MOBAOBIJ,9 - <12,1,1,100.0
2025,2,MOBAOBIM,6 - <9,1,1,100.0
2025,2,MOBAOBIS,>15,1,1,100.0
2025,2,MOL018JN,6 - <9,1,1,100.0
2025,2,MOL241PM,>15,1,1,100.0
2025,2,MOL295SN,12 - <15,1,1,100.0
2025,2,MOL308BA,6 - <9,1,1,100.0
2025,2,MOL311PM,6 - <9,1,1,100.0
2025,2,MOL331TM,>15,1,1,100.0
2025,2,MOL362TM,6 - <9,1,1,100.0
2025,2,MOL367TM,12 - <15,1,3,33.33
2025,2,MOL367TM,9 - <12,1,3,33.33
2025,2,MOL367TM,>15,1,3,33.33
2025,2,MOL414BA,9 - <12,1,1,100.0
2025,2,MOLAE2EC,3 - <6,5,7,71.43
2025,2,MOLAE2EC,Unknown,2,7,28.57
2025,2,MOLAEHMZ,0 - <3,57,664,8.58
2025,2,MOLAEHMZ,12 - <15,50,664,7.53
2025,2,MOLAEHMZ,3 - <6,241,664,36.3
2025,2,MOLAEHMZ,6 - <9,86,664,12.95
2025,2,MOLAEHMZ,9 - <12,82,664,12.35
2025,2,MOLAEHMZ,>15,142,664,21.39
2025,2,MOLAEHMZ,Unknown,6,664,0.9
2025,2,MOLAMAM2,0 - <3,38,756,5.03
2025,2,MOLAMAM2,12 - <15,55,756,7.28
2025,2,MOLAMAM2,3 - <6,327,756,43.25
2025,2,MOLAMAM2,6 - <9,117,756,15.48
2025,2,MOLAMAM2,9 - <12,80,756,10.58
2025,2,MOLAMAM2,>15,115,756,15.21
2025,2,MOLAMAM2,Unknown,24,756,3.17
2025,2,MOLAOMOH,Unknown,1,1,100.0
2025,2,MOLAVMQZ,0 - <3,1,7,14.29
2025,2,MOLAVMQZ,3 - <6,3,7,42.86
2025,2,MOLAVMQZ,9 - <12,3,7,42.86
2025,2,MOLBA042,6 - <9,1,1,100.0
2025,2,MOLBA103,0 - <3,1,4,25.0
2025,2,MOLBA103,12 - <15,1,4,25.0
2025,2,MOLBA103,3 - <6,1,4,25.0
2025,2,MOLBA103,9 - <12,1,4,25.0
2025,2,MOLBA104,12 - <15,3,7,42.86
2025,2,MOLBA104,3 - <6,2,7,28.57
2025,2,MOLBA104,9 - <12,2,7,28.57
2025,2,MOLBA236,9 - <12,1,2,50.0
2025,2,MOLBA236,>15,1,2,50.0
2025,2,MOLBARBC,Unknown,1,1,100.0
2025,2,MOLBASEC,Unknown,1,1,100.0
2025,2,MOLCOZCA,9 - <12,1,2,50.0
2025,2,MOLCOZCA,>15,1,2,50.0
2025,2,MOLFPAEE,0 - <3,1,3,33.33
2025,2,MOLFPAEE,12 - <15,1,3,33.33
2025,2,MOLFPAEE,3 - <6,1,3,33.33
2025,2,MOLFPCAI,9 - <12,1,2,50.0
2025,2,MOLFPCAI,>15,1,2,50.0
2025,2,MOLFPCAV,6 - <9,2,4,50.0
2025,2,MOLFPCAV,9 - <12,2,4,50.0
2025,2,MOLFPCEN,3 - <6,2,3,66.67
2025,2,MOLFPCEN,9 - <12,1,3,33.33
2025,2,MOLFPCOV,6 - <9,1,1,100.0
2025,2,MOLFPCYR,12 - <15,1,2,50.0
2025,2,MOLFPCYR,>15,1,2,50.0
2025,2,MOLFPMCW,3 - <6,1,3,33.33
2025,2,MOLFPMCW,6 - <9,1,3,33.33
2025,2,MOLFPMCW,>15,1,3,33.33
2025,2,MOLHIEMZ,6 - <9,1,3,33.33
2025,2,MOLHIEMZ,9 - <12,1,3,33.33
2025,2,MOLHIEMZ,>15,1,3,33.33
2025,2,MOLIACLD,3 - <6,2,7,28.57
2025,2,MOLIACLD,6 - <9,2,7,28.57
2025,2,MOLIACLD,>15,3,7,42.86
2025,2,MOLINFCH,12 - <15,1,4,25.0
2025,2,MOLINFCH,3 - <6,1,4,25.0
2025,2,MOLINFCH,6 - <9,2,4,50.0
2025,2,MOLINFMO,0 - <3,20,110,18.18
2025,2,MOLINFMO,12 - <15,5,110,4.55
2025,2,MOLINFMO,3 - <6,63,110,57.27
2025,2,MOLINFMO,6 - <9,11,110,10.0
2025,2,MOLINFMO,9 - <12,6,110,5.45
2025,2,MOLINFMO,>15,4,110,3.64
2025,2,MOLINFMO,Unknown,1,110,0.91
2025,2,MOLINFOP,0 - <3,26,351,7.41
2025,2,MOLINFOP,12 - <15,27,351,7.69
2025,2,MOLINFOP,3 - <6,99,351,28.21
2025,2,MOLINFOP,6 - <9,44,351,12.54
2025,2,MOLINFOP,9 - <12,52,351,14.81
2025,2,MOLINFOP,>15,90,351,25.64
2025,2,MOLINFOP,Unknown,13,351,3.7
2025,2,MOLINFPN,3 - <6,5,18,27.78
2025,2,MOLINFPN,6 - <9,2,18,11.11
2025,2,MOLINFPN,9 - <12,3,18,16.67
2025,2,MOLINFPN,>15,8,18,44.44
2025,2,MOLINYWD,Unknown,1,1,100.0
2025,2,MOLISTAR,0 - <3,1,12,8.33
2025,2,MOLISTAR,12 - <15,1,12,8.33
2025,2,MOLISTAR,3 - <6,6,12,50.0
2025,2,MOLISTAR,6 - <9,2,12,16.67
2025,2,MOLISTAR,9 - <12,2,12,16.67
2025,2,MOLLASQZ,3 - <6,3,5,60.0
2025,2,MOLLASQZ,>15,1,5,20.0
2025,2,MOLLASQZ,Unknown,1,5,20.0
2025,2,MOLMCMQZ,0 - <3,3,47,6.38
2025,2,MOLMCMQZ,12 - <15,4,47,8.51
2025,2,MOLMCMQZ,3 - <6,14,47,29.79
2025,2,MOLMCMQZ,6 - <9,9,47,19.15
2025,2,MOLMCMQZ,9 - <12,4,47,8.51
2025,2,MOLMCMQZ,>15,9,47,19.15
2025,2,MOLMCMQZ,Unknown,4,47,8.51
2025,2,MOLRCMQZ,3 - <6,2,11,18.18
2025,2,MOLRCMQZ,6 - <9,3,11,27.27
2025,2,MOLRCMQZ,9 - <12,1,11,9.09
2025,2,MOLRCMQZ,>15,5,11,45.45
2025,2,MOLSAPON,>15,1,1,100.0
2025,2,MOLSASTP,3 - <6,2,4,50.0
2025,2,MOLSASTP,6 - <9,2,4,50.0
2025,2,MOLSPBLR,Unknown,3,3,100.0
2025,2,MOLSPCON,9 - <12,1,2,50.0
2025,2,MOLSPCON,Unknown,1,2,50.0
2025,2,MOLTMBAC,Unknown,1,1,100.0
2025,2,MOLTMBAS,3 - <6,1,1,100.0
2025,2,MOLTSIQZ,3 - <6,3,5,60.0
2025,2,MOLTSIQZ,>15,1,5,20.0
2025,2,MOLTSIQZ,Unknown,1,5,20.0
2025,2,MOLTY2SP,3 - <6,1,3,33.33
2025,2,MOLTY2SP,9 - <12,2,3,66.67
2025,2,MOLUMCL1,9 - <12,1,2,50.0
2025,2,MOLUMCL1,>15,1,2,50.0
2025,2,MOLUMSQZ,3 - <6,2,3,66.67
2025,2,MOLUMSQZ,6 - <9,1,3,33.33
2025,2,MOLUMTQZ,3 - <6,1,3,33.33
2025,2,MOLUMTQZ,6 - <9,1,3,33.33
2025,2,MOLUMTQZ,9 - <12,1,3,33.33
2025,2,MOMCR2QZ,0 - <3,2,31,6.45
2025,2,MOMCR2QZ,3 - <6,10,31,32.26
2025,2,MOMCR2QZ,6 - <9,5,31,16.13
2025,2,MOMCR2QZ,9 - <12,2,31,6.45
2025,2,MOMCR2QZ,>15,8,31,25.81
2025,2,MOMCR2QZ,Unknown,4,31,12.9
2025,2,MOMCR3QZ,0 - <3,1,20,5.0
2025,2,MOMCR3QZ,12 - <15,5,20,25.0
2025,2,MOMCR3QZ,3 - <6,5,20,25.0
2025,2,MOMCR3QZ,6 - <9,4,20,20.0
2025,2,MOMCR3QZ,>15,5,20,25.0
2025,2,MS3CPZ51,3 - <6,13,21,61.9
2025,2,MS3CPZ51,6 - <9,3,21,14.29
2025,2,MS3CPZ51,9 - <12,2,21,9.52
2025,2,MS3CPZ51,Unknown,3,21,14.29
2025,2,MS3CPZ52,0 - <3,1,20,5.0
2025,2,MS3CPZ52,12 - <15,3,20,15.0
2025,2,MS3CPZ52,3 - <6,8,20,40.0
2025,2,MS3CPZ52,6 - <9,3,20,15.0
2025,2,MS3CPZ52,9 - <12,2,20,10.0
2025,2,MS3CPZ52,>15,3,20,15.0
2025,2,MS3OCPZ2,0 - <3,6,37,16.22
2025,2,MS3OCPZ2,12 - <15,2,37,5.41
2025,2,MS3OCPZ2,3 - <6,16,37,43.24
2025,2,MS3OCPZ2,6 - <9,5,37,13.51
2025,2,MS3OCPZ2,9 - <12,5,37,13.51
2025,2,MS3OCPZ2,>15,1,37,2.7
2025,2,MS3OCPZ2,Unknown,2,37,5.41
2025,2,MS3PCHZ2,0 - <3,1,28,3.57
2025,2,MS3PCHZ2,12 - <15,1,28,3.57
2025,2,MS3PCHZ2,3 - <6,2,28,7.14
2025,2,MS3PCHZ2,6 - <9,13,28,46.43
2025,2,MS3PCHZ2,9 - <12,4,28,14.29
2025,2,MS3PCHZ2,>15,4,28,14.29
2025,2,MS3PCHZ2,Unknown,3,28,10.71
2025,2,MSAGBM24,0 - <3,1,29,3.45
2025,2,MSAGBM24,12 - <15,2,29,6.9
2025,2,MSAGBM24,3 - <6,11,29,37.93
2025,2,MSAGBM24,6 - <9,6,29,20.69
2025,2,MSAGBM24,9 - <12,5,29,17.24
2025,2,MSAGBM24,>15,4,29,13.79
2025,2,MSAGCM24,12 - <15,1,16,6.25
2025,2,MSAGCM24,3 - <6,12,16,75.0
2025,2,MSAGCM24,>15,3,16,18.75
2025,2,MSAGRM24,3 - <6,8,13,61.54
2025,2,MSAGRM24,6 - <9,3,13,23.08
2025,2,MSAGRM24,9 - <12,2,13,15.38
2025,2,MSAIDEBR,3 - <6,1,1,100.0
2025,2,MSAIDECD,3 - <6,2,2,100.0
2025,2,MSAIDECS,3 - <6,1,3,33.33
2025,2,MSAIDECS,6 - <9,2,3,66.67
2025,2,MSAIDEPS,3 - <6,2,2,100.0
2025,2,MSAIDEST,3 - <6,5,7,71.43
2025,2,MSAIDEST,6 - <9,2,7,28.57
2025,2,MSAIDETP,0 - <3,1,16,6.25
2025,2,MSAIDETP,3 - <6,10,16,62.5
2025,2,MSAIDETP,6 - <9,4,16,25.0
2025,2,MSAIDETP,9 - <12,1,16,6.25
2025,2,MSAIDEZ3,0 - <3,1,17,5.88
2025,2,MSAIDEZ3,3 - <6,12,17,70.59
2025,2,MSAIDEZ3,6 - <9,2,17,11.76
2025,2,MSAIDEZ3,9 - <12,1,17,5.88
2025,2,MSAIDEZ3,>15,1,17,5.88
2025,2,MSAPCDZ1,3 - <6,1,2,50.0
2025,2,MSAPCDZ1,6 - <9,1,2,50.0
2025,2,MSAPHSTP,12 - <15,1,12,8.33
2025,2,MSAPHSTP,3 - <6,4,12,33.33
2025,2,MSAPHSTP,6 - <9,2,12,16.67
2025,2,MSAPHSTP,9 - <12,3,12,25.0
2025,2,MSAPHSTP,>15,2,12,16.67
2025,2,MSAPHSZ3,0 - <3,1,8,12.5
2025,2,MSAPHSZ3,3 - <6,3,8,37.5
2025,2,MSAPHSZ3,6 - <9,2,8,25.0
2025,2,MSAPHSZ3,9 - <12,1,8,12.5
2025,2,MSAPHSZ3,>15,1,8,12.5
2025,2,MSAPNOST,3 - <6,1,2,50.0
2025,2,MSAPNOST,>15,1,2,50.0
2025,2,MSAPPUAD,0 - <3,1,3,33.33
2025,2,MSAPPUAD,3 - <6,1,3,33.33
2025,2,MSAPPUAD,>15,1,3,33.33
2025,2,MSASKH31,0 - <3,2,17,11.76
2025,2,MSASKH31,3 - <6,7,17,41.18
2025,2,MSASKH31,9 - <12,1,17,5.88
2025,2,MSASKH31,>15,3,17,17.65
2025,2,MSASKH31,Unknown,4,17,23.53
2025,2,MSCAPHS1,3 - <6,2,4,50.0
2025,2,MSCAPHS1,6 - <9,1,4,25.0
2025,2,MSCAPHS1,>15,1,4,25.0
2025,2,MSCAPHY3,3 - <6,1,2,50.0
2025,2,MSCAPHY3,9 - <12,1,2,50.0
2025,2,MSCAPSST,12 - <15,4,38,10.53
2025,2,MSCAPSST,3 - <6,19,38,50.0
2025,2,MSCAPSST,6 - <9,7,38,18.42
2025,2,MSCAPSST,9 - <12,3,38,7.89
2025,2,MSCAPSST,>15,5,38,13.16
2025,2,MSCCCEST,0 - <3,13,65,20.0
2025,2,MSCCCEST,12 - <15,8,65,12.31
2025,2,MSCCCEST,3 - <6,30,65,46.15
2025,2,MSCCCEST,6 - <9,3,65,4.62
2025,2,MSCCCEST,9 - <12,5,65,7.69
2025,2,MSCCCEST,>15,6,65,9.23
2025,2,MSCCESTP,0 - <3,2,75,2.67
2025,2,MSCCESTP,12 - <15,6,75,8.0
2025,2,MSCCESTP,3 - <6,33,75,44.0
2025,2,MSCCESTP,6 - <9,10,75,13.33
2025,2,MSCCESTP,9 - <12,12,75,16.0
2025,2,MSCCESTP,>15,12,75,16.0
2025,2,MSCCGIST,0 - <3,8,152,5.26
2025,2,MSCCGIST,12 - <15,13,152,8.55
2025,2,MSCCGIST,3 - <6,59,152,38.82
2025,2,MSCCGIST,6 - <9,26,152,17.11
2025,2,MSCCGIST,9 - <12,20,152,13.16
2025,2,MSCCGIST,>15,19,152,12.5
2025,2,MSCCGIST,Unknown,7,152,4.61
2025,2,MSCCHNST,0 - <3,1,11,9.09
2025,2,MSCCHNST,3 - <6,2,11,18.18
2025,2,MSCCHNST,9 - <12,3,11,27.27
2025,2,MSCCHNST,>15,5,11,45.45
2025,2,MSCCLCM4,12 - <15,3,24,12.5
2025,2,MSCCLCM4,3 - <6,13,24,54.17
2025,2,MSCCLCM4,6 - <9,4,24,16.67
2025,2,MSCCLCM4,9 - <12,4,24,16.67
2025,2,MSCCNCHD,3 - <6,1,2,50.0
2025,2,MSCCNCHD,6 - <9,1,2,50.0
2025,2,MSCCNHST,0 - <3,6,158,3.8
2025,2,MSCCNHST,12 - <15,6,158,3.8
2025,2,MSCCNHST,3 - <6,88,158,55.7
2025,2,MSCCNHST,6 - <9,28,158,17.72
2025,2,MSCCNHST,9 - <12,21,158,13.29
2025,2,MSCCNHST,>15,8,158,5.06
2025,2,MSCCNHST,Unknown,1,158,0.63
2025,2,MSCCXDST,0 - <3,21,106,19.81
2025,2,MSCCXDST,12 - <15,5,106,4.72
2025,2,MSCCXDST,3 - <6,41,106,38.68
2025,2,MSCCXDST,6 - <9,22,106,20.75
2025,2,MSCCXDST,9 - <12,3,106,2.83
2025,2,MSCCXDST,>15,13,106,12.26
2025,2,MSCCXDST,Unknown,1,106,0.94
2025,2,MSCECRET,3 - <6,2,10,20.0
2025,2,MSCECRET,6 - <9,4,10,40.0
2025,2,MSCECRET,9 - <12,2,10,20.0
2025,2,MSCECRET,>15,1,10,10.0
2025,2,MSCECRET,Unknown,1,10,10.0
2025,2,MSCECSB2,0 - <3,4,6,66.67
2025,2,MSCECSB2,3 - <6,2,6,33.33
2025,2,MSCECSCH,0 - <3,4,13,30.77
2025,2,MSCECSCH,3 - <6,8,13,61.54
2025,2,MSCECSCH,6 - <9,1,13,7.69
2025,2,MSCECSH1,0 - <3,12,105,11.43
2025,2,MSCECSH1,12 - <15,7,105,6.67
2025,2,MSCECSH1,3 - <6,38,105,36.19
2025,2,MSCECSH1,6 - <9,21,105,20.0
2025,2,MSCECSH1,9 - <12,14,105,13.33
2025,2,MSCECSH1,>15,8,105,7.62
2025,2,MSCECSH1,Unknown,5,105,4.76
2025,2,MSCECSH2,0 - <3,1,18,5.56
2025,2,MSCECSH2,12 - <15,1,18,5.56
2025,2,MSCECSH2,3 - <6,4,18,22.22
2025,2,MSCECSH2,6 - <9,2,18,11.11
2025,2,MSCECSH2,9 - <12,3,18,16.67
2025,2,MSCECSH2,>15,1,18,5.56
2025,2,MSCECSH2,Unknown,6,18,33.33
2025,2,MSCECSJ1,3 - <6,3,3,100.0
2025,2,MSCECSM1,0 - <3,3,15,20.0
2025,2,MSCECSM1,3 - <6,4,15,26.67
2025,2,MSCECSM1,6 - <9,3,15,20.0
2025,2,MSCECSM1,9 - <12,5,15,33.33
2025,2,MSCECSN1,0 - <3,2,14,14.29
2025,2,MSCECSN1,3 - <6,12,14,85.71
2025,2,MSCECSSI,0 - <3,4,31,12.9
2025,2,MSCECSSI,3 - <6,26,31,83.87
2025,2,MSCECSSI,6 - <9,1,31,3.23
2025,2,MSCECST2,3 - <6,16,19,84.21
2025,2,MSCECST2,6 - <9,2,19,10.53
2025,2,MSCECST2,>15,1,19,5.26
2025,2,MSCECST3,0 - <3,3,19,15.79
2025,2,MSCECST3,3 - <6,14,19,73.68
2025,2,MSCECST3,6 - <9,2,19,10.53
2025,2,MSCEGPST,0 - <3,2,25,8.0
2025,2,MSCEGPST,12 - <15,1,25,4.0
2025,2,MSCEGPST,3 - <6,10,25,40.0
2025,2,MSCEGPST,6 - <9,6,25,24.0
2025,2,MSCEGPST,9 - <12,3,25,12.0
2025,2,MSCEGPST,>15,3,25,12.0
2025,2,MSCELS3D,0 - <3,1,38,2.63
2025,2,MSCELS3D,12 - <15,5,38,13.16
2025,2,MSCELS3D,3 - <6,21,38,55.26
2025,2,MSCELS3D,6 - <9,5,38,13.16
2025,2,MSCELS3D,9 - <12,1,38,2.63
2025,2,MSCELS3D,>15,5,38,13.16
2025,2,MSCEPECN,0 - <3,5,93,5.38
2025,2,MSCEPECN,12 - <15,5,93,5.38
2025,2,MSCEPECN,3 - <6,34,93,36.56
2025,2,MSCEPECN,6 - <9,17,93,18.28
2025,2,MSCEPECN,9 - <12,12,93,12.9
2025,2,MSCEPECN,>15,20,93,21.51
2025,2,MSCEPMST,12 - <15,3,8,37.5
2025,2,MSCEPMST,3 - <6,3,8,37.5
2025,2,MSCEPMST,9 - <12,1,8,12.5
2025,2,MSCEPMST,>15,1,8,12.5
2025,2,MSCEPPHT,0 - <3,1,12,8.33
2025,2,MSCEPPHT,12 - <15,4,12,33.33
2025,2,MSCEPPHT,9 - <12,2,12,16.67
2025,2,MSCEPPHT,>15,5,12,41.67
2025,2,MSCERPSZ,12 - <15,1,5,20.0
2025,2,MSCERPSZ,6 - <9,1,5,20.0
2025,2,MSCERPSZ,>15,2,5,40.0
2025,2,MSCERPSZ,Unknown,1,5,20.0
2025,2,MSCESHST,0 - <3,6,69,8.7
2025,2,MSCESHST,12 - <15,7,69,10.14
2025,2,MSCESHST,3 - <6,28,69,40.58
2025,2,MSCESHST,6 - <9,13,69,18.84
2025,2,MSCESHST,9 - <12,4,69,5.8
2025,2,MSCESHST,>15,8,69,11.59
2025,2,MSCESHST,Unknown,3,69,4.35
2025,2,MSCEXPST,3 - <6,7,21,33.33
2025,2,MSCEXPST,6 - <9,3,21,14.29
2025,2,MSCEXPST,9 - <12,3,21,14.29
2025,2,MSCEXPST,>15,6,21,28.57
2025,2,MSCEXPST,Unknown,2,21,9.52
2025,2,MSCFELDT,0 - <3,14,79,17.72
2025,2,MSCFELDT,12 - <15,4,79,5.06
2025,2,MSCFELDT,3 - <6,37,79,46.84
2025,2,MSCFELDT,6 - <9,9,79,11.39
2025,2,MSCFELDT,9 - <12,4,79,5.06
2025,2,MSCFELDT,>15,11,79,13.92
2025,2,MSCIDHTP,3 - <6,2,6,33.33
2025,2,MSCIDHTP,6 - <9,1,6,16.67
2025,2,MSCIDHTP,9 - <12,3,6,50.0
2025,2,MSCIDHZ3,12 - <15,2,16,12.5
2025,2,MSCIDHZ3,3 - <6,5,16,31.25
2025,2,MSCIDHZ3,6 - <9,5,16,31.25
2025,2,MSCIDHZ3,9 - <12,2,16,12.5
2025,2,MSCIDHZ3,>15,1,16,6.25
2025,2,MSCIDHZ3,Unknown,1,16,6.25
2025,2,MSCIDHZ4,3 - <6,9,17,52.94
2025,2,MSCIDHZ4,6 - <9,2,17,11.76
2025,2,MSCIDHZ4,9 - <12,2,17,11.76
2025,2,MSCIDHZ4,Unknown,4,17,23.53
2025,2,MSCIOHS3,0 - <3,2,34,5.88
2025,2,MSCIOHS3,12 - <15,3,34,8.82
2025,2,MSCIOHS3,3 - <6,10,34,29.41
2025,2,MSCIOHS3,6 - <9,3,34,8.82
2025,2,MSCIOHS3,9 - <12,2,34,5.88
2025,2,MSCIOHS3,>15,8,34,23.53
2025,2,MSCIOHS3,Unknown,6,34,17.65
2025,2,MSCISCS2,0 - <3,2,19,10.53
2025,2,MSCISCS2,3 - <6,10,19,52.63
2025,2,MSCISCS2,6 - <9,2,19,10.53
2025,2,MSCISCS2,9 - <12,3,19,15.79
2025,2,MSCISCS2,>15,2,19,10.53
2025,2,MSCLBZOP,0 - <3,4,71,5.63
2025,2,MSCLBZOP,12 - <15,9,71,12.68
2025,2,MSCLBZOP,3 - <6,17,71,23.94
2025,2,MSCLBZOP,6 - <9,7,71,9.86
2025,2,MSCLBZOP,9 - <12,8,71,11.27
2025,2,MSCLBZOP,>15,18,71,25.35
2025,2,MSCLBZOP,Unknown,8,71,11.27
2025,2,MSCNCBSZ,0 - <3,1,40,2.5
2025,2,MSCNCBSZ,12 - <15,1,40,2.5
2025,2,MSCNCBSZ,3 - <6,24,40,60.0
2025,2,MSCNCBSZ,6 - <9,5,40,12.5
2025,2,MSCNCBSZ,9 - <12,4,40,10.0
2025,2,MSCNCBSZ,>15,4,40,10.0
2025,2,MSCNCBSZ,Unknown,1,40,2.5
2025,2,MSCNCGZ1,12 - <15,2,12,16.67
2025,2,MSCNCGZ1,3 - <6,6,12,50.0
2025,2,MSCNCGZ1,6 - <9,1,12,8.33
2025,2,MSCNCGZ1,9 - <12,2,12,16.67
2025,2,MSCNCGZ1,>15,1,12,8.33
2025,2,MSCNCHDZ,0 - <3,7,93,7.53
2025,2,MSCNCHDZ,12 - <15,1,93,1.08
2025,2,MSCNCHDZ,3 - <6,48,93,51.61
2025,2,MSCNCHDZ,6 - <9,4,93,4.3
2025,2,MSCNCHDZ,9 - <12,7,93,7.53
2025,2,MSCNCHDZ,>15,2,93,2.15
2025,2,MSCNCHDZ,Unknown,24,93,25.81
2025,2,MSCNCINZ,3 - <6,11,12,91.67
2025,2,MSCNCINZ,9 - <12,1,12,8.33
2025,2,MSCNCJPZ,3 - <6,5,6,83.33
2025,2,MSCNCJPZ,9 - <12,1,6,16.67
2025,2,MSCNCPN3,0 - <3,2,34,5.88
2025,2,MSCNCPN3,12 - <15,3,34,8.82
2025,2,MSCNCPN3,3 - <6,10,34,29.41
2025,2,MSCNCPN3,6 - <9,9,34,26.47
2025,2,MSCNCPN3,9 - <12,5,34,14.71
2025,2,MSCNCPN3,>15,5,34,14.71
2025,2,MSCNXHRM,0 - <3,1,4,25.0
2025,2,MSCNXHRM,3 - <6,2,4,50.0
2025,2,MSCNXHRM,9 - <12,1,4,25.0
2025,2,MSCOGH31,3 - <6,5,8,62.5
2025,2,MSCOGH31,6 - <9,1,8,12.5
2025,2,MSCOGH31,Unknown,2,8,25.0
2025,2,MSCOMCMX,12 - <15,2,20,10.0
2025,2,MSCOMCMX,3 - <6,9,20,45.0
2025,2,MSCOMCMX,6 - <9,2,20,10.0
